lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y
350.8,412.6,2484.72,2524.2048,862,283.92,351.84,97.5923,265.344,271.322,436.113,583.219,250.76,412.687,556.747,562.644,565.579,762.783,977.699,559.753,762.877,962.906,80.0363,80.0329,106.513,106.533,1024.79,1015.94,977.774,1045.23,1027.72,998.141
353.7,422.1,2499.12,2707.6608,906,278.64,342.48,100.455,265.315,271.362,439.052,583.236,250.696,415.492,556.8,565.567,568.5,762.88,977.718,562.632,765.684,965.84,80.069,80.0887,106.423,106.574,1024.81,1015.96,980.591,1045.22,1027.72,998.164
365.4,435.8,2486.28,2536.4352,932,274.8,336.96,100.618,265.409,271.372,439.017,583.308,253.618,415.519,556.87,559.722,562.67,762.832,977.689,556.822,765.715,965.891,82.8012,82.8972,106.587,109.417,1024.83,1018.79,980.626,1045.26,1027.75,998.14
402.7,443.6,2485.92,2525.7336,928,275.04,335.04,103.386,268.288,274.279,439.131,586.178,256.593,415.493,559.746,559.715,562.655,762.762,977.729,556.807,765.659,968.803,82.786,82.9374,106.436,109.368,1024.82,1015.96,980.7,1045.24,1027.74,998.165
410.9,460,2489.88,2554.7808,912,266.64,325.92,106.449,268.317,277.14,439.046,589.158,256.563,412.66,568.489,562.627,565.578,762.839,977.718,559.712,762.868,965.915,85.8408,85.8572,109.353,109.414,1024.79,1015.96,980.645,1045.25,1027.72,998.136
421.5,455.3,2450.04,2028.8736,882,266.16,324.96,109.444,268.443,280.087,441.945,589.161,265.316,418.433,571.393,556.79,559.701,762.712,977.69,556.753,762.8,965.916,91.7419,88.8522,112.37,112.304,1024.81,1018.8,980.634,1045.2,1027.69,998.144
424.4,450.6,2490.36,2550.1944,890,263.76,329.76,118.282,268.421,280.099,447.91,592.067,262.414,418.49,574.288,562.624,565.593,762.815,977.707,556.839,762.88,965.93,100.551,100.51,118.214,118.251,1024.81,1015.96,980.688,1045.22,1027.71,998.162
410.1,446.7,2499.96,2687.7864,916,260.64,321.6,126.901,271.311,288.935,456.762,592.142,265.412,421.385,574.378,559.764,565.58,759.817,977.597,559.722,762.847,962.959,103.449,103.499,124.036,124.113,1024.8,1015.95,980.571,1045.21,1027.72,995.302
413.8,433.8,2493.24,2594.5296,912,258.96,318.24,130.086,274.215,291.777,447.908,594.942,268.334,430.216,574.443,559.736,565.578,762.725,977.677,556.781,762.851,965.907,106.619,106.574,127.11,127.13,1024.81,1018.8,980.68,1045.21,1027.7,998.129
412.3,439,2492.16,2583.828,890,256.56,312,141.755,280.086,291.967,453.805,597.898,271.206,430.231,577.285,559.709,562.684,762.698,977.667,556.791,762.695,965.886,121.135,121.102,133.058,132.96,1024.83,1018.8,980.594,1045.21,1027.68,995.351
373,451,2469.12,2299.4712,880,252.24,311.04,150.609,288.864,294.952,456.624,597.864,274.17,433.238,577.526,556.782,559.688,759.901,977.588,553.895,762.855,968.785,127.099,127.041,141.778,141.823,1024.85,1018.83,980.643,1042.41,1024.85,995.28
358,423.8,2431.44,1811.784,820,251.52,315.6,159.411,291.953,303.61,459.553,597.975,283.053,436.102,580.411,562.703,568.526,762.826,977.622,559.751,762.872,965.856,135.84,132.986,150.694,150.714,1024.85,1018.81,980.599,1042.43,1024.87,995.325
346.4,417.8,2445.72,1998.2976,794,253.68,319.68,174.134,294.871,306.644,459.588,597.993,291.811,439.112,586.228,559.733,562.674,762.74,977.636,556.811,762.849,962.96,150.499,150.443,156.602,156.596,1027.65,1018.84,980.554,1042.45,1027.69,995.327
331.5,413.8,2498.4,2674.0272,804,252.48,318.96,180.114,297.831,312.522,465.549,600.932,291.981,439.081,592.05,556.834,559.76,762.683,974.815,556.747,762.831,962.941,156.58,153.727,174.106,174.1,1024.82,1018.79,977.767,1042.42,1027.66,995.251
317.8,388.1,2498.28,2674.0272,796,248.88,315.36,197.751,315.272,318.387,471.415,601.017,303.629,450.82,595.015,556.819,559.77,762.758,974.819,553.917,762.714,962.898,174.07,174.049,177.229,180.044,1024.86,1018.81,977.731,1042.44,1027.68,995.256
303.6,371.9,2460.6,2186.34,784,250.8,315.84,215.396,318.312,327.158,480.228,603.833,315.296,456.747,597.904,556.816,559.73,762.866,974.797,556.759,762.72,960.025,188.917,188.826,197.585,197.574,1024.83,1018.79,977.727,1042.4,1027.66,995.225
280.7,355.9,2485.32,2502.8016,766,248.4,309.12,227.12,324.253,335.944,483.111,603.923,318.51,459.777,598.056,559.713,559.752,762.752,974.727,556.839,756.898,960.008,200.702,200.685,203.688,203.599,1024.82,1018.79,977.683,1042.44,1027.71,992.389
267.9,337.9,2451.24,2067.0936,744,251.28,307.92,262.468,339.046,341.909,483.219,603.962,338.977,480.199,601.067,556.812,556.838,762.716,974.773,556.784,756.845,965.896,230.113,235.919,230.075,230.125,1024.84,1018.82,980.643,1042.43,1027.67,992.424
252.1,333.4,2493.6,2615.9328,772,252.96,308.16,274.271,341.973,347.81,486.101,606.828,341.806,480.333,601.052,556.831,562.64,762.755,974.764,553.91,753.989,962.961,247.664,247.797,244.678,244.896,1024.86,1018.83,977.8,1042.45,1027.71,992.419
234.2,324.4,2498.52,2658.7392,764,245.04,301.2,291.716,344.882,356.61,492.064,612.648,341.842,480.128,600.978,553.868,556.819,759.81,974.765,550.947,751.028,965.833,265.288,265.381,250.727,253.58,1024.78,1015.95,980.603,1042.43,1027.66,992.43
224,303.7,2421.96,1678.7784,738,244.56,304.32,297.806,353.689,359.507,497.915,609.748,347.808,483.208,600.969,562.636,565.588,753.947,974.781,556.84,759.77,962.974,271.362,271.435,265.32,268.256,1024.76,1015.93,980.61,1042.41,1027.67,995.252
214.2,295.7,2436.72,1888.224,728,246,315.6,312.433,356.597,359.617,489.117,609.721,347.826,480.197,600.956,556.84,562.69,756.902,974.799,553.89,759.879,965.86,280.115,285.974,268.317,268.408,1024.75,1015.93,980.611,1042.42,1027.67,995.235
204.7,287.5,2456.16,2132.832,698,244.32,309.6,318.247,359.516,362.388,489.117,606.87,356.63,483.09,600.937,556.766,559.687,751.048,974.739,553.874,759.812,960.059,291.889,291.921,271.171,274.301,1024.74,1015.92,977.793,1042.39,1027.65,992.397
199.6,280.5,2451.6,2077.7952,660,251.28,311.04,321.371,359.586,362.433,497.881,609.813,359.494,480.276,600.908,556.779,559.693,753.997,974.801,553.901,759.838,960.035,294.912,297.724,271.206,288.832,1024.77,1015.92,977.767,1045.2,1027.7,995.272
185.4,281.6,2492.16,2594.5296,636,251.52,308.4,327.223,362.414,362.528,489.12,609.784,359.606,483.156,600.909,556.785,559.697,751.046,974.78,553.879,759.842,960.065,297.828,300.766,282.995,286.023,1024.82,1018.8,977.734,1042.36,1024.85,995.257
174.1,272.6,2446.68,2021.2296,592,255.12,305.28,333.022,362.444,365.357,500.792,612.666,359.585,480.22,600.896,553.921,556.826,753.993,974.754,553.821,756.876,957.135,303.627,306.592,288.876,283.081,1024.68,1013,977.693,1042.39,1024.87,992.417
168.4,266.5,2430.12,1802.6112,548,263.28,314.16,333.058,362.492,365.467,503.701,615.616,359.596,480.212,600.846,556.795,559.708,751.052,974.719,553.886,759.856,960.016,300.787,309.535,283.089,288.971,1024.76,1015.91,977.725,1042.39,1024.85,992.345
158.7,267.9,2484.36,2484.456,516,263.76,318.24,333.051,362.529,365.454,503.751,615.609,362.398,480.233,600.891,556.796,559.709,756.877,974.7,553.864,762.725,959.969,303.602,309.474,288.879,288.98,1024.68,1013,977.678,1042.41,1027.67,989.486
152.9,257.8,2460.6,2207.7432,474,269.28,326.88,330.122,362.538,365.405,503.713,615.675,362.424,483.112,600.888,562.618,562.704,756.898,974.751,556.806,762.67,962.921,300.734,303.681,285.983,291.747,1024.76,1015.94,977.758,1042.38,1024.86,992.366
151.2,248.1,2456.88,2131.3032,428,277.44,337.2,324.284,362.516,365.369,500.817,615.644,362.383,483.149,600.882,559.753,562.685,762.722,974.679,556.809,762.756,960.04,297.717,297.844,280.153,288.986,1024.73,1015.88,977.714,1042.39,1024.87,992.327
146.7,236.4,2481.12,2459.9952,396,281.76,338.4,315.472,359.583,362.603,497.919,609.806,353.637,480.147,600.802,556.733,559.704,754.003,974.731,553.777,759.804,962.93,291.751,291.78,271.267,274.291,1024.75,1015.92,980.562,1042.44,1027.69,995.243
142.3,226.8,2500.44,2690.844,362,284.16,337.92,309.568,356.601,359.612,497.887,609.779,350.704,480.151,600.801,556.775,559.708,756.886,974.692,553.839,759.833,960.043,280.086,285.919,268.433,268.409,1021.86,1012.94,977.735,1042.41,1027.67,992.339
133.7,216.4,2478.6,2408.016,332,286.8,335.28,297.752,353.682,359.589,503.686,612.645,344.856,477.241,600.848,556.739,556.786,759.806,974.795,553.826,759.841,962.927,271.221,271.245,262.402,265.423,1024.73,1015.91,977.75,1042.45,1027.71,995.242
128.2,203.8,2444.88,1927.9728,302,294.96,351.6,291.748,344.868,356.586,489.11,609.753,341.842,474.337,598.083,559.676,559.721,759.792,974.749,553.918,762.675,965.859,262.477,265.331,250.706,253.597,1024.74,1015.94,980.617,1042.4,1027.65,995.245
121.5,196.4,2487.6,2475.2832,286,295.44,358.8,274.311,342.029,350.791,486.214,606.834,341.809,462.643,597.947,556.801,559.694,756.918,974.751,553.885,759.892,962.934,247.786,247.841,247.661,247.816,1024.76,1015.93,977.758,1042.4,1027.66,995.234
116.4,188.1,2463.84,2195.5128,266,306.24,371.04,268.167,341.839,344.869,489.12,606.791,338.996,468.424,597.825,553.908,556.82,756.93,974.746,553.782,762.687,960.039,238.952,241.787,241.809,241.799,1024.68,1015.87,977.722,1042.43,1027.68,995.241
110.4,185.7,2506.08,2726.0064,260,307.2,384.72,247.901,335.93,339.035,483.197,603.912,324.278,456.763,595.063,547.89,550.816,751.006,974.731,544.97,754,959.992,224.23,224.229,227.158,230.027,1024.66,1012.99,977.676,1042.39,1024.85,992.41
105.5,180.8,2507.88,2721.42,242,305.28,380.64,241.797,327.237,338.885,483.216,603.901,321.297,456.666,594.978,553.916,556.768,753.953,974.716,553.823,759.774,962.923,218.186,215.401,221.223,221.1,1024.71,1015.89,977.771,1042.43,1027.69,992.366
103.9,175.1,2489.52,2487.5136,228,301.44,382.08,224.288,321.392,335.998,480.273,603.83,318.288,456.657,592.118,553.853,556.753,756.924,974.731,553.774,759.873,962.916,200.601,200.544,209.45,206.608,1024.72,1015.9,977.735,1042.42,1027.67,992.399
100.4,171.3,2495.16,2562.4248,218,295.44,378.72,215.302,318.349,330.109,480.235,601.045,312.476,450.8,592.07,553.808,556.747,759.772,974.719,550.898,759.898,962.92,191.789,191.792,200.614,200.607,1024.68,1015.88,977.734,1042.41,1024.86,992.362
99.7,164.8,2464.8,2174.1096,206,292.08,380.64,200.622,315.417,321.272,471.404,600.991,306.608,447.842,586.199,550.899,553.797,753.922,974.686,550.801,759.864,959.958,177.089,177.011,191.778,194.727,1024.75,1015.96,977.634,1045.2,1027.68,992.316
102.4,161.2,2468.28,2219.9736,202,289.92,381.36,191.793,312.465,318.38,471.423,600.997,300.676,442.044,583.332,556.794,559.691,753.985,974.732,556.733,762.754,962.964,168.299,168.277,180.051,180.088,1024.72,1015.91,977.756,1042.44,1027.68,992.338
96.7,161.1,2508,2729.064,202,277.92,367.44,177.074,303.643,315.365,465.538,600.825,294.813,436.201,583.265,556.826,559.688,756.91,974.729,556.777,759.836,960,153.542,153.55,174.007,174.166,1024.76,1015.95,977.679,1042.44,1027.68,992.341
95.7,154.9,2410.8,1487.6784,190,280.32,379.68,153.449,291.919,297.843,459.663,597.87,283.094,433.027,577.358,559.689,559.757,756.936,974.76,556.792,762.702,959.964,130.048,130.092,153.504,153.658,1024.75,1015.93,977.681,1045.22,1027.74,992.349
92.2,156.5,2488.44,2478.3408,196,278.16,381.36,138.878,288.978,294.823,453.707,595.082,280.064,433.101,577.282,559.751,562.637,762.729,974.808,559.714,759.898,954.226,124.16,124.101,147.718,150.545,1024.69,1015.89,977.562,1042.45,1027.68,995.243
89.5,154.5,2468.16,2221.5024,192,278.16,375.84,129.941,285.981,291.955,456.592,592.047,274.269,430.15,574.514,565.576,565.62,762.76,974.769,562.687,762.797,957.083,109.447,109.39,138.816,138.862,1024.7,1015.88,977.593,1045.19,1027.7,992.42
88,153.4,2461.92,1996.7688,188,277.68,359.76,124.019,274.238,288.907,453.74,592.062,271.177,424.345,574.428,562.7,565.577,762.684,974.727,562.661,762.806,957.092,103.624,103.601,132.961,130.176,1024.76,1015.93,977.647,1042.45,1027.69,992.352
87,152.2,2469.84,2108.3712,188,275.76,347.52,109.428,271.409,288.961,444.92,586.194,268.274,418.442,574.365,559.702,562.637,759.782,974.74,556.786,759.752,957.101,100.48,97.6268,127.041,129.944,1024.74,1015.93,977.66,1042.43,1027.67,992.376
84.6,149.5,2446.92,1750.632,180,270,340.08,106.374,271.378,288.861,439.136,583.34,268.317,418.413,571.495,556.811,559.712,759.898,974.809,556.781,762.695,957.113,88.8026,85.9682,124.133,126.941,1024.72,1015.92,977.668,1045.19,1027.7,995.235
84.1,145.1,2414.52,1395.9504,176,270.24,339.6,103.37,268.451,277.135,439.044,583.215,265.383,412.63,568.479,559.719,562.626,759.808,974.818,559.699,759.805,962.902,82.9497,82.9684,118.266,115.315,1024.79,1018.78,977.759,1045.24,1027.75,992.43
82.9,143.9,2450.4,1749.1032,180,270.96,346.32,97.6572,268.306,271.409,439.049,580.295,262.377,412.554,568.498,565.564,565.573,762.734,974.767,565.579,759.862,962.931,82.774,82.8043,115.273,112.398,1024.77,1015.94,980.562,1042.45,1027.7,992.36
81,143.6,2489.4,2255.136,186,266.88,352.56,91.7044,268.207,271.406,436.121,580.279,253.676,412.571,565.638,562.684,565.582,762.771,974.781,562.671,765.682,959.971,79.9944,79.9731,109.482,109.45,1024.77,1015.96,977.695,1045.22,1027.72,992.413
80.5,141.5,2462.28,1850.004,182,266.64,342.72,88.7833,265.348,271.244,433.24,577.496,253.648,412.569,559.774,568.505,565.626,759.885,974.76,568.534,765.645,962.934,79.905,79.917,109.398,106.63,1024.81,1018.82,977.78,1045.2,1027.7,992.366
80.8,141.3,2473.8,2019.7008,188,270.48,342,85.9403,265.308,271.21,433.12,577.459,253.591,412.649,556.824,568.528,568.544,765.654,974.802,568.538,765.701,962.915,79.7884,79.7915,106.608,106.515,1024.78,1015.96,977.77,1045.24,1027.74,992.386
80.6,141.9,2508.6,2426.3616,208,271.68,343.44,85.8642,262.479,271.177,430.253,577.369,250.715,409.572,553.961,559.701,559.742,765.666,977.569,559.706,765.694,960.046,77.0182,76.9982,109.385,106.501,1024.72,1015.92,977.731,1045.19,1027.68,995.252
80.2,140.7,2505.36,2435.5344,220,271.44,350.16,83.0823,262.389,268.425,433.128,577.391,250.645,409.699,553.864,568.518,568.585,762.869,977.555,565.618,765.665,962.95,76.9674,76.9111,106.464,106.336,1024.69,1015.88,980.593,1045.24,1027.74,995.266
80.3,139.3,2489.16,2212.3296,230,272.4,358.8,85.8292,262.443,271.213,433.093,577.341,250.646,409.685,553.89,565.635,568.522,765.659,977.7,565.609,762.867,962.9,77.0029,76.9425,106.533,106.402,1024.79,1018.79,977.749,1045.22,1027.7,998.149
80.4,138.7,2485.08,2236.7904,252,272.4,366,85.8503,262.403,271.166,433.109,577.347,247.86,409.592,553.796,571.419,571.5,765.796,977.667,568.551,765.786,962.927,77.0197,76.9765,106.49,106.436,1024.77,1018.79,977.79,1045.2,1027.69,998.136
81,138.4,2474.64,2302.5288,270,272.64,374.16,85.8868,262.428,271.214,433.213,577.352,247.877,412.493,553.858,568.517,568.572,765.665,977.63,565.632,765.826,960.028,79.7925,77.0194,106.483,106.409,1024.75,1015.94,977.709,1045.23,1027.73,995.336
84.6,140.8,2476.44,2085.4392,294,279.36,392.4,85.8957,262.497,271.237,436.024,577.343,250.659,409.591,553.803,556.8,559.738,762.785,977.72,556.759,765.76,960.016,79.7899,77.0053,106.38,106.422,1024.7,1015.9,977.746,1045.22,1027.72,998.159
84.6,147.3,2509.08,2741.2944,328,271.2,393.84,85.9226,262.485,271.226,436.095,577.418,250.626,406.625,553.812,562.65,565.606,762.856,977.706,559.763,768.652,965.842,79.8182,79.7933,106.598,106.503,1024.79,1018.8,980.646,1045.26,1027.76,998.152
88.7,147.6,2413.8,1528.956,334,274.32,410.16,85.953,262.461,271.184,436.051,577.362,250.657,409.499,553.765,562.659,565.606,762.864,977.598,559.738,768.734,962.944,79.8721,79.8286,109.351,106.467,1024.71,1015.9,980.597,1045.24,1027.73,995.331
99.2,153.2,2471.88,2268.8952,396,272.64,421.2,85.9584,262.405,268.448,433.216,577.422,247.864,406.644,550.989,562.687,565.599,762.873,977.683,559.759,768.673,962.906,79.862,79.857,106.576,106.476,1024.69,1015.9,980.561,1045.22,1027.72,998.141
106.3,159.6,2447.28,1953.9624,426,276.48,431.52,88.8146,259.541,268.45,436.029,577.398,247.817,409.548,553.742,562.648,565.568,762.885,977.678,559.721,765.792,965.838,79.9193,79.8899,106.547,106.525,1024.74,1015.93,980.652,1045.22,1027.72,998.15
128.9,165.6,2452.32,2022.7584,476,280.32,424.08,88.8424,259.481,268.427,436.011,577.407,247.761,406.658,550.926,556.806,559.756,762.806,977.734,556.751,765.696,962.936,79.9372,79.9148,106.553,106.525,1024.73,1015.93,980.59,1042.45,1027.68,998.234
135.6,189.9,2451.84,2015.1144,512,285.84,446.64,88.8721,259.51,271.169,436.044,577.462,247.74,397.81,550.869,559.723,562.683,762.853,977.68,556.811,765.771,965.856,79.9278,79.9464,106.552,106.547,1024.8,1018.78,980.633,1042.45,1027.66,998.169
137.8,214.4,2507.64,2724.4776,520,281.28,447.36,88.8741,259.471,271.202,436.06,577.452,247.676,400.783,550.831,562.651,565.613,762.89,977.679,559.735,765.674,962.956,79.8992,79.935,106.499,106.497,1024.78,1015.94,980.569,1045.2,1027.69,998.156
175.2,240.5,2507.4,2721.42,582,275.76,429.84,91.72,259.537,271.236,433.252,577.407,247.715,400.762,550.776,562.625,565.574,762.838,977.688,559.708,762.89,962.938,79.9275,79.9736,106.458,106.557,1024.78,1015.93,977.788,1045.21,1027.71,998.154
194.5,297,2502.12,2655.6816,634,274.8,411.84,91.7232,259.557,271.258,433.175,577.452,247.756,406.642,550.821,562.659,565.582,762.862,977.698,562.634,765.76,962.951,79.9066,79.9258,106.52,106.483,1024.83,1018.82,980.562,1045.21,1027.69,998.189
200.8,343.2,2490,2501.2728,644,271.44,410.16,91.7583,259.545,271.291,436.13,577.502,247.718,406.654,550.891,556.817,559.759,762.733,977.691,556.784,762.832,962.922,79.8961,79.8882,106.464,106.469,1024.76,1015.93,977.793,1045.2,1027.72,998.179
219.4,346.4,2433.96,1813.3128,656,274.32,412.32,94.6493,262.448,271.373,439.014,580.29,247.715,403.712,550.948,559.705,562.666,762.749,977.697,556.839,765.72,962.976,79.9192,79.8653,106.478,106.348,1024.78,1015.96,980.59,1045.21,1027.71,998.152
249.2,367.7,2479.44,2414.1312,690,271.2,394.56,91.8029,262.469,271.383,436.123,580.319,247.749,403.696,550.919,556.784,559.722,762.873,977.671,556.74,762.819,965.835,79.8928,79.8498,106.471,103.603,1024.76,1015.93,980.63,1045.22,1027.74,998.123
273.2,386.3,2501.52,2719.8912,722,268.08,390.24,94.6471,262.409,271.363,436.201,580.361,247.67,400.731,550.959,559.71,562.637,762.893,977.683,559.7,765.764,965.84,79.9055,79.8468,106.469,106.329,1024.73,1015.92,980.634,1045.21,1027.72,998.145
290.8,388.9,2496.84,2664.8544,762,263.52,381.84,94.7123,262.389,271.322,436.108,580.355,247.719,403.766,553.769,559.693,562.647,762.804,977.729,556.813,762.751,965.9,79.9025,79.822,106.385,103.521,1024.79,1018.79,980.641,1045.21,1027.73,998.192
308,388.3,2482.68,2508.9168,792,259.2,387.6,94.7294,256.612,271.168,436.086,583.248,247.704,412.605,553.917,559.751,562.669,762.891,977.734,559.725,765.677,962.985,79.9024,79.8292,103.561,103.469,1027.64,1018.84,977.794,1045.21,1027.72,998.176
317.6,410.5,2470.56,2359.0944,820,256.08,373.92,97.6264,259.52,271.171,436.013,580.375,247.791,412.634,553.869,562.683,565.601,765.658,977.717,562.653,765.666,962.945,79.9138,79.8569,103.575,103.522,1024.82,1018.82,977.785,1045.2,1027.71,998.141
329.1,439.1,2452.92,2134.3608,842,259.2,356.4,100.543,256.601,268.428,433.246,580.352,247.761,412.551,553.962,562.654,562.684,762.783,977.694,562.673,765.658,962.915,80.0182,80.0122,103.626,103.54,1024.77,1015.92,977.755,1045.21,1027.71,998.123
338.7,473.4,2482.92,2518.0896,896,262.56,349.44,100.581,262.446,271.237,436.098,583.247,247.866,412.6,556.801,562.672,565.605,762.747,977.733,562.641,765.664,962.956,80.084,80.0156,106.476,103.502,1024.81,1018.79,977.787,1045.23,1027.73,998.184
364.4,494,2499.36,2726.0064,920,261.6,346.08,103.482,265.29,271.241,436.156,580.431,250.706,424.304,562.65,559.712,559.75,762.761,977.692,559.697,762.83,965.837,82.9057,82.9297,106.481,106.515,1024.73,1015.89,980.59,1045.2,1027.71,998.158
394.2,501.4,2493.6,2648.0376,926,264.24,335.04,106.441,265.412,271.375,439.051,586.188,250.753,418.476,565.602,565.582,565.635,762.754,977.663,562.655,762.736,965.871,85.8311,83.0433,109.346,106.433,1024.82,1018.81,980.622,1042.44,1027.68,998.134
