lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y
103.7,163.8,2503.32,2822.26048,214,148.08,159.36,109.434,265.324,271.261,400.762,509.695,250.671,365.372,459.651,553.909,556.771,765.669,977.578,553.823,762.72,960.043
97.3,159.1,2485.08,2305.52608,214,147.12,158.88,109.376,265.329,271.263,412.503,530.333,250.695,368.365,483.192,556.819,559.732,765.717,977.637,553.891,762.815,965.865
92.5,154.4,2461.8,1945.79944,202,147.12,161.52,106.627,265.407,271.342,427.292,550.738,250.736,383.152,503.824,556.76,559.692,762.854,977.615,553.804,762.816,962.918
87.6,151.2,2465.76,2196.21688,196,148.56,164.16,106.563,268.215,271.378,433.055,556.724,256.532,386.174,512.678,556.818,559.744,762.873,977.574,556.741,762.75,960.036
80.1,149.9,2508.6,2907.7204,200,147.36,162.72,106.477,268.269,274.221,433.052,568.558,256.535,391.931,527.446,559.734,562.657,762.866,977.615,556.816,762.747,957.109
74.4,145.8,2484.36,2508.24496,196,145.92,160.32,106.479,268.298,274.192,433.08,574.302,259.475,400.78,533.231,562.646,562.687,762.893,977.695,559.743,762.779,957.118
71.9,141.7,2449.68,1933.8748,192,146.88,162,106.419,268.347,274.25,436.085,577.348,259.454,406.684,547.923,568.515,571.434,765.703,974.815,565.599,765.684,959.975
69.4,140.7,2469.84,2265.77728,188,146.16,160.56,106.455,268.364,274.217,433.236,577.443,262.386,412.528,550.945,565.624,568.54,765.705,977.577,565.573,765.715,957.093
68.8,138,2446.92,1886.17624,182,147.6,160.56,106.458,268.294,274.181,433.133,580.266,259.454,412.552,553.759,568.516,571.44,765.737,977.641,565.607,762.753,957.08
69.1,137.2,2465.52,2251.8652,184,150,161.76,106.431,268.279,271.384,436.07,580.297,259.505,415.473,553.961,565.571,568.5,765.813,977.62,562.652,762.754,957.039
68.4,138.6,2502.48,2899.77064,188,149.76,161.52,106.434,268.342,271.377,430.258,580.34,265.356,427.239,559.677,568.505,568.549,765.771,977.653,565.639,762.803,957.058
66.5,140,2502.6,2850.08464,188,148.56,159.84,106.388,268.295,271.333,430.223,577.503,262.456,424.339,559.752,562.692,565.575,765.701,977.604,565.59,762.842,959.98
65.7,139.9,2469.24,2317.45072,182,149.04,160.08,106.371,268.265,271.267,433.085,580.282,262.416,412.653,559.687,556.803,559.698,762.853,977.573,556.811,762.779,957.08
64.1,140.2,2402.04,2226.02848,176,147.36,158.16,106.368,268.266,271.298,433.151,577.519,262.394,415.511,562.654,559.728,559.756,765.653,977.646,562.63,762.88,957.109
63.5,138.5,2295.6,1484.71336,166,148.56,158.88,106.378,268.19,271.189,433.037,577.476,259.488,412.672,559.76,556.84,559.709,762.819,977.559,559.726,762.683,957.031
63.4,139.1,2146.2,2005.42264,168,150,160.32,106.387,268.211,271.275,430.261,577.468,256.619,412.578,556.876,559.744,559.756,762.897,977.599,562.623,762.702,960.055
63.1,139.3,2011.08,2536.06912,170,149.76,159.6,106.359,268.24,271.296,433.058,577.482,259.493,415.454,559.716,556.794,559.68,765.65,977.643,556.813,759.817,957.064
63.5,139.5,2106.12,2484.39568,170,149.52,159.36,106.374,268.211,271.268,430.208,577.469,256.608,412.661,556.79,562.651,565.564,765.679,977.674,562.645,762.733,959.996
64.4,151.7,1934.4,2452.59664,170,148.08,157.68,106.392,268.221,271.29,433.056,580.28,256.6,418.408,556.776,562.696,565.601,765.647,974.795,562.673,765.648,957.139
69.3,169.7,2174.52,1707.30664,166,147.6,157.44,106.419,268.248,271.346,433.11,580.289,256.596,412.505,553.981,562.657,565.59,765.718,977.578,562.637,762.853,957.14
81,204.1,1880.76,1419.12784,164,148.56,158.88,106.443,268.277,271.363,436.071,577.492,259.499,412.668,556.722,562.643,565.565,765.674,977.648,559.761,762.68,957.138
89,230.1,2222.52,1949.77432,162,145.44,155.28,106.517,268.283,271.383,433.241,577.501,259.498,412.541,553.909,562.69,565.61,765.675,977.653,562.648,762.773,962.91
96.4,248,1775.4,735.44848,148,148.8,158.64,106.572,268.292,271.389,433.25,577.427,256.589,421.339,553.848,565.572,568.509,765.735,977.613,562.657,762.868,957.138
95,239.8,732.12,2271.7396,150,148.56,158.4,106.616,268.275,271.397,436.053,574.51,256.601,409.691,550.904,556.833,562.638,765.679,977.676,556.762,762.737,962.906
103,224.2,648.24,2031.25936,148,148.8,157.92,109.373,268.206,271.327,436.039,568.579,253.67,406.656,545.013,559.716,562.65,762.899,977.675,556.821,762.712,959.997
112.4,216.3,664.08,2128.64392,148,148.8,156.72,109.414,265.357,271.214,412.555,553.839,250.78,392.044,530.293,556.832,559.746,762.842,977.643,556.762,759.813,960.046
129,214.4,104.52,1715.2564,146,149.52,157.2,109.515,265.281,271.172,409.71,544.956,250.692,386.099,524.295,553.91,556.787,762.86,977.617,553.84,759.766,962.917
159.9,215.3,100,1653.64576,144,150.72,158.16,112.357,262.441,268.426,400.742,524.454,250.631,385.93,506.749,553.783,553.842,762.803,977.601,550.911,753.98,962.934
171.7,231.9,100,1969.64872,146,150.24,158.16,115.264,259.49,268.353,388.97,503.644,247.84,371.365,486.087,553.804,553.861,762.775,977.605,550.893,756.852,962.91
147.3,247.4,141.12,1931.88736,148,148.56,157.68,115.318,256.527,268.252,368.414,465.583,247.756,359.528,459.77,550.895,553.804,762.876,977.581,547.961,754.01,962.913
138.3,230.3,599.52,1206.47176,142,148.8,158.16,118.181,250.716,265.363,359.62,436.114,244.902,341.877,436.203,553.785,553.887,762.815,977.641,550.858,756.855,960.009
132.6,218.4,210.12,1484.71336,144,147.12,155.76,118.221,247.848,259.537,338.956,406.599,244.828,330.192,409.62,550.896,553.784,762.854,977.645,550.819,754.004,957.111
127.5,212.3,675.36,892.45624,138,147.84,156,118.198,247.668,250.764,321.322,368.454,244.682,315.366,383.073,550.869,550.907,762.768,977.573,547.957,756.88,959.958
123.7,214.1,935.76,1109.0872,142,150.24,157.92,118.233,247.618,250.639,303.609,338.994,244.642,294.755,344.914,550.869,550.897,762.809,977.599,547.972,753.975,959.962
119.7,263.7,1390.2,2110.75696,148,150.24,156.96,118.204,244.814,250.633,291.908,312.521,238.904,274.294,318.25,550.832,550.871,762.808,974.817,547.933,753.996,954.207
115.3,325.6,1697.64,1786.80424,152,149.04,155.28,118.225,244.83,247.794,274.275,286.027,241.767,265.399,291.767,550.93,553.819,762.841,977.583,550.867,759.789,957.117
109.5,333.2,1746.96,1534.39936,150,150.48,158.16,118.217,244.709,247.745,268.407,253.654,235.908,244.856,247.677,550.87,550.95,762.75,974.812,547.976,751.052,957.128
105,319.8,1927.08,2055.10864,150,148.8,157.68,118.229,244.803,247.718,268.355,244.733,241.89,247.758,230.087,553.807,553.865,762.807,977.629,553.776,756.881,957.061
95.4,291.2,1723.08,1544.33656,152,151.68,159.84,118.251,244.827,247.78,256.58,227.198,241.848,244.747,227.101,550.901,553.782,762.785,977.662,550.841,759.771,957.062
90.6,280.1,1861.2,2174.35504,160,148.8,158.4,118.26,247.621,247.883,244.883,209.508,244.691,247.744,221.209,553.802,553.893,762.848,977.716,550.918,759.804,957.04
82.8,228.4,1746.36,532.7296,144,150,166.32,118.244,247.621,247.876,247.683,197.788,244.722,244.769,206.558,553.788,553.87,762.763,977.684,550.919,759.806,954.18
80.8,213.9,1733.64,999.778,144,152.88,173.52,118.215,247.663,250.713,238.851,191.739,244.739,241.875,200.599,553.797,553.889,762.788,977.637,550.919,756.937,954.163
84.7,207.6,1956.24,2112.7444,152,152.64,172.8,118.238,247.709,253.633,235.924,177.234,244.739,227.191,191.747,553.795,553.867,762.699,977.716,550.937,756.937,957.044
93.9,210.1,1980.24,1568.18584,146,153.6,172.08,118.214,247.772,253.693,244.688,177.17,244.818,233.061,177.227,553.898,556.793,762.819,977.68,553.844,759.79,957.038
104.1,217.2,1971.12,1198.522,140,152.88,173.28,118.217,247.72,253.585,241.846,177.061,244.771,227.18,180.123,553.85,553.912,762.761,977.67,553.799,756.855,957.037
99.2,208,2299.8,1337.6428,136,154.8,179.04,118.182,247.749,253.633,244.694,180.058,244.795,227.186,180.087,553.842,553.911,762.851,977.684,553.786,759.872,959.971
94.3,202.5,2428.32,2414.83528,144,153.84,179.28,118.188,247.707,253.583,244.798,191.819,244.738,241.806,197.63,553.815,553.887,762.817,977.647,550.925,753.946,960.007
82.8,171.2,2417.04,2007.41008,150,153.6,175.92,118.209,247.676,250.768,247.637,197.778,244.723,235.959,200.544,553.789,553.888,762.789,977.663,550.893,756.94,957.017
74,152.8,2471.16,2337.32512,142,152.64,173.28,118.219,247.657,250.67,250.736,212.373,244.751,244.764,218.25,550.926,553.83,762.78,977.664,550.833,756.872,954.193
68.3,143.1,2467.08,2017.34728,140,150.48,170.88,118.202,247.684,253.639,271.159,253.616,244.674,247.745,233.062,553.776,553.81,762.705,977.676,550.923,762.685,957.1
66.6,135.5,2439.84,1592.03512,138,152.16,173.04,118.186,247.662,250.777,283.086,271.393,244.666,268.254,247.741,550.953,553.847,762.742,977.654,550.903,759.858,957.126
65.3,133.3,2482.8,2387.01112,148,153.12,174.48,115.278,247.702,253.574,291.977,294.852,244.67,262.409,268.257,550.933,553.808,759.883,977.657,550.885,759.829,957.079
62.4,132,2506.56,2871.94648,160,149.52,170.64,112.332,247.647,253.604,297.831,315.522,241.74,268.371,291.985,547.927,550.817,762.762,977.651,545.004,756.926,957.03
63.2,127.7,2424.84,1518.49984,160,151.2,172.56,109.52,247.73,256.516,312.46,341.933,244.674,288.851,318.426,550.877,550.928,762.797,977.651,550.812,759.847,957.084
65.8,128.7,2466.24,2198.20432,168,151.44,172.08,109.427,247.796,259.523,324.317,371.314,244.723,303.649,359.477,550.871,550.909,762.759,977.626,547.963,756.918,957.126
77,130.9,2464.44,2166.40528,172,153.36,172.08,109.389,250.76,265.362,341.952,406.712,247.643,321.376,388.916,550.838,550.896,759.851,977.615,547.917,762.683,957.139
105.7,135.6,2455.92,2027.28448,182,159.12,174.96,109.358,256.55,268.26,359.564,436.051,247.733,341.81,421.399,550.848,550.904,762.683,977.646,547.93,759.878,962.929
149,142.5,2500.92,2774.56192,198,163.44,177.6,106.59,259.492,268.336,371.325,465.487,247.835,356.65,453.717,550.864,550.94,762.715,977.717,547.913,754.011,960.031
180.1,148.9,2458.32,2072.9956,204,173.04,187.68,106.542,265.354,271.213,388.979,494.981,250.746,368.361,480.126,550.935,553.82,762.74,977.708,550.808,756.948,965.922
197.3,167.2,2505.36,2852.07208,224,183.36,195.84,106.437,265.418,271.245,392.016,515.62,253.646,380.208,500.897,553.827,556.77,762.795,977.693,550.855,756.869,960.033
211.8,182.4,2497.92,2724.87592,246,195.36,214.56,106.434,268.23,271.347,412.633,533.339,253.653,386.077,515.573,556.745,559.687,762.743,977.675,553.808,762.704,962.989
222.6,189.3,2469.48,2253.85264,248,206.4,257.28,106.365,268.259,271.345,412.649,553.765,259.459,400.745,530.303,556.843,562.637,765.664,977.665,556.742,762.698,960.045
216.6,198.4,2459.4,2084.92024,260,222.24,350.88,103.628,268.387,274.208,433.254,577.282,265.323,412.487,553.783,556.829,559.735,762.783,977.718,556.772,762.779,962.929
199.3,207.3,2503.44,2812.32328,290,237.12,402.24,103.622,268.289,271.371,436.144,577.465,259.527,418.486,556.853,565.622,571.444,762.86,977.624,562.679,765.659,959.977
186.6,206.3,2504.28,2828.2228,314,258.24,430.08,103.589,268.37,271.412,433.238,580.338,265.29,424.32,565.64,571.462,574.355,762.894,977.742,568.577,765.716,962.905
176.7,200.1,2505.36,2844.12232,344,271.44,482.16,103.587,268.352,271.383,439.11,586.175,262.492,424.328,565.654,571.5,574.417,765.703,977.652,568.575,765.704,957.101
166.4,193.8,2490.6,2603.64208,370,278.16,519.84,103.544,268.288,271.303,436.083,580.354,262.419,430.2,565.649,568.523,571.437,762.834,977.635,565.598,765.654,957.06
154.3,186.7,2462.28,2140.476,382,267.84,561.84,103.452,268.307,271.324,436.14,580.383,262.441,427.288,568.471,571.513,574.384,765.688,977.654,571.456,765.806,957.131
149.4,181.2,2435.04,1793.4384,406,262.08,682.08,103.392,268.241,271.285,436.16,580.352,259.482,424.367,565.578,571.412,571.507,765.668,977.714,568.518,765.707,957.117
145.1,182.3,2504.88,2681.6712,452,288.72,780.96,100.598,265.449,268.448,436.093,580.292,259.492,424.292,562.643,571.486,574.365,765.741,977.66,568.563,765.737,957.067
152.3,180.8,2507.4,2715.3048,420,308.64,711.84,100.551,265.443,271.2,436.132,580.328,256.596,412.665,562.632,568.555,571.476,765.713,977.619,565.594,765.719,959.967
167.5,181.1,2504.76,2683.2,534,332.16,674.88,100.555,265.378,268.421,433.093,580.345,256.554,409.7,559.764,571.425,571.516,765.742,977.638,568.512,765.77,959.991
173.3,194.3,2496.12,2571.5976,530,355.44,683.28,100.574,265.383,268.408,430.207,580.318,256.594,415.449,559.689,568.497,571.421,762.891,977.643,562.7,765.659,957.048
204.1,211,2457.36,2077.7952,548,413.52,734.88,100.576,265.442,271.25,436.076,577.466,256.533,409.602,553.904,562.699,568.501,765.714,977.617,559.757,765.727,954.218
241.1,237.2,2466,2189.3976,552,607.92,1034.64,100.602,265.351,268.419,436.101,577.468,256.56,412.528,553.799,568.517,571.461,765.738,977.669,565.584,765.689,957.055
251.9,267.1,2508.36,2732.1216,546,1028.16,1811.52,100.626,265.349,268.414,436.105,577.43,253.654,412.515,553.793,565.624,568.562,765.697,977.693,562.664,765.804,960.03
257.7,275.7,2507.04,2713.776,590,1882.32,3347.52,100.631,265.291,268.398,436.069,577.407,250.752,409.622,551.014,565.583,568.541,765.75,977.681,559.755,765.837,960.029
264.3,285.8,2503.56,2664.8544,590,3378.24,5463.12,100.594,265.313,268.398,433.166,577.37,250.776,409.603,553.774,559.719,562.658,762.831,977.626,556.793,765.708,957.13
253,309.9,2495.28,2557.8384,594,4941.84,6362.88,100.622,265.293,268.379,433.246,577.425,250.764,412.466,553.721,562.657,568.496,765.652,977.631,559.685,765.773,957.035
251.4,325.8,2448.84,1955.4912,586,6310.8,6766.32,100.615,262.451,268.361,433.219,577.444,250.705,409.553,553.778,562.642,565.594,765.69,977.669,556.837,765.68,959.983
264.4,335.6,2441.04,1882.1088,578,6987.36,7136.88,100.626,262.434,268.369,436.09,577.47,250.708,409.57,553.792,562.662,565.633,762.886,977.729,556.834,765.778,960.057
266.3,356.1,2498.52,2605.2312,616,7151.52,7210.56,103.342,262.427,268.41,436.059,577.341,250.666,412.61,553.916,562.635,565.585,765.645,977.717,559.688,765.648,957.121
270.2,328.3,2430.96,1776.6216,582,7404.24,7365.12,103.365,265.279,271.173,436.035,577.449,250.75,412.681,553.963,562.633,565.615,762.885,977.619,556.811,762.85,959.968
264.6,326.2,2494.8,2577.7128,614,7371.84,7367.52,103.403,265.343,271.238,436.177,580.294,253.609,412.68,553.96,553.796,553.921,762.777,977.642,550.908,762.732,962.906
240.5,365.3,2478.6,2230.6752,588,7269.84,7269.6,103.652,268.268,271.392,436.119,580.386,259.51,424.35,559.689,562.652,565.574,762.768,977.608,559.755,768.641,962.97
228.1,349.2,2427.12,1558.0032,542,7315.44,7315.68,106.586,271.187,274.308,441.965,586.194,268.251,433.085,571.437,571.444,571.45,768.731,977.651,568.57,768.666,965.915
225.3,359,2449.8,1816.3704,528,7401.36,7401.36,121.168,274.219,288.947,456.59,597.849,271.173,436.11,574.476,565.601,562.676,765.768,977.656,565.604,765.866,968.848
218.2,351.1,2492.16,2342.2776,596,7379.76,7379.76,127.148,288.988,294.917,459.732,600.985,274.29,442,580.411,574.463,574.425,768.677,977.684,574.443,780.407,968.796
230.7,405.2,2481,2197.0416,550,7321.68,7321.44,153.559,309.52,318.32,480.217,621.503,294.951,459.636,600.948,577.373,577.388,765.847,977.564,577.337,774.623,968.774
246.4,414.8,2452.08,1810.2552,532,7219.44,7219.68,171.173,318.372,330.168,497.939,627.441,315.31,468.442,609.727,577.404,580.289,768.773,977.665,577.348,774.623,968.838
227.5,414.8,2401.32,1160.5152,562,7282.08,7282.08,180.115,333.067,341.816,503.716,642.066,321.305,480.294,621.595,580.355,583.28,771.688,977.689,577.464,780.439,968.868
226.7,407,2432.16,1551.888,544,7340.16,7340.16,200.537,342.071,362.375,524.34,648.11,338.905,486.203,633.268,594.971,597.922,765.874,977.613,592.047,774.602,968.837
238.9,395.6,2461.32,1940.2032,560,7404.72,7404.48,218.308,359.614,368.376,527.341,659.759,344.855,503.689,644.959,597.934,598.044,768.765,977.652,595.04,786.442,968.815
223.4,401.3,2493.6,2392.728,546,7395.36,7395.36,230.053,368.399,385.997,533.286,668.57,362.469,509.671,650.981,601.027,606.798,780.43,977.737,600.909,786.299,968.821
216.9,392.3,2488.8,2288.7696,518,7401.84,7401.84,247.8,386.062,392.058,553.82,674.615,377.18,527.264,665.665,609.73,612.701,786.31,977.683,606.812,786.376,971.684
210.1,362.7,2492.76,2322.4032,540,7363.44,7363.2,268.223,391.913,409.585,553.943,689.101,386.013,527.402,668.601,618.623,621.503,789.344,977.728,618.522,789.221,971.69
202.1,345.5,2473.08,2074.7376,518,7348.56,7348.32,280.172,409.584,415.515,565.605,692.232,400.761,547.91,680.369,621.591,624.491,792.305,980.587,621.463,789.254,968.861
197.2,336.1,2465.64,1993.7112,498,7294.8,7294.8,294.846,418.435,433.216,577.316,701.006,409.683,550.986,692.018,630.354,633.318,801.069,980.607,627.49,792.292,971.783
195.4,326.4,2438.88,1608.4536,516,7411.44,7411.44,312.505,433.089,439.099,589.108,712.69,418.496,568.527,695.215,642.119,645.08,801.065,983.497,639.14,806.859,971.823
193.5,318.5,2496.84,2326.9896,524,7401.84,7402.08,321.291,439.03,453.744,597.919,718.707,433.194,577.352,709.825,647.94,648.076,809.989,983.576,645.113,812.736,971.793
191.8,313.2,2492.28,2299.4712,524,7404,7404,344.938,459.614,471.418,615.613,739.188,456.604,598.058,724.525,662.671,665.687,812.836,980.697,656.877,798.107,971.816
190.8,312,2493.24,2304.0576,526,7361.28,7361.28,359.629,468.523,483.123,627.366,745.093,459.575,600.838,736.245,668.535,671.469,812.754,980.67,665.627,803.953,974.592
186.6,310.4,2471.76,2025.816,480,7303.92,7303.92,368.442,480.214,486.169,633.32,753.989,471.404,615.626,739.301,671.625,674.564,815.807,983.59,671.499,809.95,974.643
180.1,303.6,2442.96,1616.0976,472,7292.16,7291.2,383.067,486.123,500.87,651.014,762.905,480.306,621.415,745.153,677.452,683.365,812.857,983.571,674.534,809.822,974.697
173.6,294.7,2437.32,1574.82,444,7195.44,7154.64,389.094,497.928,506.774,653.876,768.711,483.305,624.485,756.841,686.287,689.271,815.76,983.503,683.299,809.867,974.632
172.3,284.8,2389.08,958.7136,412,7401.36,7264.08,403.692,503.875,512.629,665.705,774.629,500.783,630.37,762.752,692.117,695.054,812.888,983.56,689.209,806.916,974.649
166.3,283.9,2491.68,2262.78,416,7401.6,7172.64,409.614,506.8,521.437,668.529,783.344,503.804,642.172,768.778,695.119,698.069,821.619,983.586,692.22,812.756,974.648
162,273.8,2491.8,2273.4816,422,7364.16,6949.44,415.507,515.52,530.178,671.595,786.375,506.642,645.153,777.545,698.118,703.907,824.595,983.615,695.236,815.754,974.716
154.8,258.7,2473.32,2038.0464,410,7224.72,6696,424.356,527.34,533.247,692.198,792.302,521.484,651.023,786.196,701.051,706.912,830.462,986.501,698.116,821.718,974.647
150.5,246.7,2432.64,1571.7624,404,6827.52,6156.96,433.043,530.245,542.069,680.429,792.218,527.201,662.769,786.446,709.847,712.806,830.462,983.612,706.884,812.898,974.702
146.5,243.4,2475,2177.1672,412,6534,4730.16,433.182,530.364,544.978,680.385,792.239,527.372,668.655,789.418,709.822,715.581,830.528,986.47,703.983,815.778,974.698
141.9,241.6,2498.16,2372.8536,408,5540.88,3430.56,433.168,530.291,544.999,677.508,795.219,527.238,665.63,789.285,709.866,715.65,833.364,986.494,709.76,818.752,974.676
136.4,234.7,2496.96,2382.0264,406,4041.84,2481.84,433.016,527.44,533.311,677.462,792.268,524.403,662.684,789.186,709.772,712.768,833.323,983.608,703.972,812.879,971.813
132.6,229.1,2492.88,2319.3456,398,3084.96,1635.36,412.513,512.58,527.407,671.591,786.402,503.774,639.218,777.548,700.963,709.811,833.356,983.579,695.218,815.815,971.828
